anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight,pair_min,pair_max
393,1435,M00393,M01435,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,medium,0.6,0.9016393442622951,1,O=c1ccn(C2CCCO2)c(=O)[nH]1,10,0.7758207207981391,0.7017829441852946,2,0.7017829441852946,393,1435
2909,1716,M02909,M01716,CC(O)C(NC(=O)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)C(=O)O,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,medium,0.6333333333333333,0.8923076923076924,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.7017377457234896,1,0.7017377457234896,1716,2909
1357,1663,M01357,M01663,O=C(O)c1ccc2ccccc2c1[O-],O=C(O)c1ccc2ccccc2c1O,medium,0.6333333333333333,0.875,1,c1ccc2ccccc2c1,21,0.6846698721617894,0.7014504808242683,1,0.7014504808242683,1357,1663
4619,3906,M04619,M03906,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,medium,0.6,0.82,1,c1ccc(CCCCNCCc2ccccc2)cc1,3,0.9088491513636503,0.7013273727045475,2,0.7013273727045475,3906,4619
4080,3633,M04080,M03633,CC1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,medium,0.6296296296296297,0.896551724137931,1,O=C1CN=C(c2ccccc2)c2ccccc2N1,25,0.6627017793637848,0.7013209757168283,1,0.7013209757168283,3633,4080
311,1491,M00311,M01491,O=C(O)c1cccnc1,O=C([O-])c1cccnc1,medium,0.6538461538461539,0.875,1,c1ccncc1,41,0.5996365394334917,0.701003173222716,1,0.701003173222716,311,1491
4380,4098,M04380,M04098,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,Cc1ccc(C(=O)C(C)N2CCCC2)cc1,medium,0.6052631578947368,0.8235294117647058,1,O=C(CN1CCCC1)c1ccccc1,4,0.8795051323147839,0.7009660175252361,2,0.7009660175252361,4098,4380
3877,3876,M03877,M03876,CN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,medium,0.6862745098039216,0.7580645161290323,1,O=C1CN=C(c2ccccc2)c2ccccc2N1,25,0.6627017793637848,0.7006861018191788,1,0.7006861018191788,3876,3877
2341,2235,M02341,M02235,CC(C)(C)Nc1nc(O)nc(O)n1,CCNc1nc(O)nc(NC(C)(C)C)n1,medium,0.6666666666666666,0.8409090909090909,1,c1ncncn1,40,0.6028054368020348,0.700648088247578,1,0.700648088247578,2235,2341
3589,4478,M03589,M04478,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,medium,0.6140350877192983,0.8266666666666667,1,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,6,0.8352580650673657,0.7003764290583504,1,0.7003764290583504,3589,4478
3647,862,M03647,M00862,COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,medium,0.6440677966101694,0.7735849056603774,1,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,8,0.802209494641301,0.7001683285773911,2,0.7001683285773911,862,3647
1427,526,M01427,M00526,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,medium,0.6326530612244898,0.8870967741935484,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.7000268529296475,2,0.7000268529296475,526,1427
2307,2742,M02307,M02742,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,medium,0.7105263157894737,0.9666666666666667,1,c1ccccc1,802,0.21161295934610674,0.6997244000422669,1,0.6997244000422669,2307,2742
2735,2742,M02735,M02742,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,medium,0.7105263157894737,0.9666666666666667,1,c1ccccc1,802,0.21161295934610674,0.6997244000422669,1,0.6997244000422669,2735,2742
2737,2742,M02737,M02742,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,medium,0.7105263157894737,0.9666666666666667,1,c1ccccc1,802,0.21161295934610674,0.6997244000422669,1,0.6997244000422669,2737,2742
2739,2742,M02739,M02742,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,medium,0.7105263157894737,0.9666666666666667,1,c1ccccc1,802,0.21161295934610674,0.6997244000422669,1,0.6997244000422669,2739,2742
2764,2742,M02764,M02742,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,medium,0.7105263157894737,0.9666666666666667,1,c1ccccc1,802,0.21161295934610674,0.6997244000422669,1,0.6997244000422669,2742,2764
2742,2605,M02742,M02605,CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,medium,0.7105263157894737,0.9666666666666667,1,c1ccccc1,802,0.21161295934610674,0.6997244000422669,2,0.6997244000422669,2605,2742
2743,2742,M02743,M02742,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,medium,0.7105263157894737,0.9666666666666667,1,c1ccccc1,802,0.21161295934610674,0.6997244000422669,1,0.6997244000422669,2742,2743
4208,3371,M04208,M03371,Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,medium,0.6730769230769231,0.7169811320754716,1,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,10,0.7758207207981391,0.6994645449847426,2,0.6994645449847426,3371,4208
2260,2213,M02260,M02213,CNc1nc(NC(C)C)nc(SC)n1,CCNc1nc(NC(C)C)nc(SC)n1,medium,0.65625,0.8611111111111112,1,c1ncncn1,40,0.6028054368020348,0.699448593298083,1,0.699448593298083,2213,2260
1134,1128,M01134,M01128,O=C(O)c1cccc(O)c1O,O=C(O)c1ccc(O)c(O)c1O,medium,0.6956521739130435,1.0,1,c1ccccc1,802,0.21161295934610674,0.6991332482497421,1,0.6991332482497421,1128,1134
4026,3339,M04026,M03339,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],medium,0.6557377049180327,0.8363636363636363,1,c1ccc(Oc2ccccc2)cc1,29,0.6438836066809098,0.6991160730438651,2,0.6991160730438651,3339,4026
933,2444,M00933,M02444,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,medium,0.6470588235294118,0.8837209302325582,1,c1ccncc1,41,0.5996365394334917,0.6991110075908104,2,0.6991110075908104,933,2444
3513,4093,M03513,M04093,CN(C)CCc1c[nH]c2ccc(O)cc12,COc1ccc2[nH]cc(CCN(C)C)c2c1,medium,0.65,0.9090909090909091,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.698909590795465,1,0.698909590795465,3513,4093
555,3221,M00555,M03221,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,medium,0.6785714285714286,0.7692307692307693,1,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,25,0.6627017793637848,0.6988558163551172,1,0.6988558163551172,555,3221
2909,1832,M02909,M01832,CC(O)C(NC(=O)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)C(=O)O,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)C(=O)O,medium,0.6212121212121212,0.9090909090909091,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.6986608226465665,2,0.6986608226465665,1832,2909
3767,3768,M03767,M03768,CCc1cc(OC)c(CC(C)N)cc1OC,COc1cc(CC(C)N)c(OC)cc1C,medium,0.7096774193548387,0.9642857142857143,1,c1ccccc1,802,0.21161295934610674,0.6986198240862478,1,0.6986198240862478,3767,3768
1819,1346,M01819,M01346,CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,medium,0.6904761904761905,0.7297297297297297,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.6985417973405438,1,0.6985417973405438,1346,1819
924,2635,M00924,M02635,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CN1COCN(Cc2cnc(Cl)s2)C1=N,medium,0.6041666666666666,0.7761194029850746,1,N=C1NCOCN1Cc1cncs1,2,0.9466801716388252,0.6985318764920924,1,0.6985318764920924,924,2635
1031,1030,M01031,M01030,CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CO)C(=O)O,CC(C)CC(NC(=O)C(C)NC(=O)C(N)Cc1ccccc1)C(=O)O,medium,0.7906976744186046,0.7692307692307693,1,c1ccccc1,802,0.21161295934610674,0.6984682408607711,1,0.6984682408607711,1030,1031
689,2299,M00689,M02299,COCC(C)N(C(=O)CCl)c1c(C)csc1C,COCC(C)N(C(=O)CS(=O)CC(=O)O)c1c(C)csc1C,medium,0.673469387755102,0.6949152542372882,1,c1ccsc1,8,0.802209494641301,0.6981418704085783,2,0.6981418704085783,689,2299
4599,883,M04599,M00883,CNCCC=C1c2ccccc2CCc2ccccc21,CN(C)CCC=C1c2ccccc2CCc2ccccc21,medium,0.6111111111111112,0.7575757575757576,1,C=C1c2ccccc2CCc2ccccc21,2,0.9466801716388252,0.6980626318064299,1,0.6980626318064299,883,4599
1395,1733,M01395,M01733,O=C(O)Cc1cnc[nH]1,O=C(O)CCc1cnc[nH]1,medium,0.6551724137931034,0.8333333333333334,1,c1c[nH]cn1,29,0.6438836066809098,0.6980193226113318,1,0.6980193226113318,1395,1733
2406,2071,M02406,M02071,CNC(=O)Oc1cc(C)cc(C)c1,CNC(=O)Oc1cc(C)cc(C(C)C)c1,medium,0.7096774193548387,0.9615384615384616,1,c1ccccc1,802,0.21161295934610674,0.6979330108994346,1,0.6979330108994346,2071,2406
30,8,M00030,M00008,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,medium,0.64,0.782608695652174,1,C(=Cc1ccccc1)c1ccccc1,9,0.7883542836784342,0.6979053164648086,1,0.6979053164648086,8,30
637,1927,M00637,M01927,CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C,medium,0.6226415094339622,0.782608695652174,1,c1ccc(COc2ccccc2)cc1,5,0.8555293230024756,0.6975664780237922,1,0.6975664780237922,637,1927
3848,3852,M03848,M03852,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,medium,0.6071428571428571,0.8043478260869565,1,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,4,0.8795051323147839,0.697298440654671,2,0.697298440654671,3848,3852
3812,3533,M03812,M03533,CCNC(C)C(=O)c1ccc2c(c1)OCO2,CCC(NC)C(=O)c1ccc2c(c1)OCO2,medium,0.627906976744186,0.8461538461538461,1,c1ccc2c(c1)OCO2,15,0.7265474540909509,0.6972647656986158,2,0.6972647656986158,3533,3812
3326,3351,M03326,M03351,CCCCCn1nc(C(=O)NC(C(N)=O)C(C)C)c2ccccc21,CC(C)(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(N)=O,medium,0.6166666666666667,0.8275862068965517,1,c1ccc2[nH]ncc2c1,8,0.802209494641301,0.697227975920333,2,0.697227975920333,3326,3351
4706,4707,M04706,M04707,CCC1(CC)C(=O)NC(=O)NC1=O,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,medium,0.6153846153846154,0.8297872340425532,1,O=C1CC(=O)NC(=O)N1,8,0.802209494641301,0.6970090019376026,1,0.6970090019376026,4706,4707
1250,1251,M01250,M01251,CS(=O)CCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,C=CCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,medium,0.6428571428571429,0.8472222222222222,1,C1CCOCC1,25,0.6627017793637848,0.696925108174409,1,0.696925108174409,1250,1251
3350,3345,M03350,M03345,CCCCCn1nc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C,medium,0.65,0.746031746031746,1,c1ccc2[nH]ncc2c1,8,0.802209494641301,0.6968393607041317,2,0.6968393607041317,3345,3350
6,41,M00006,M00041,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(O)C(=O)O,medium,0.725,0.92,1,c1ccccc1,802,0.21161295934610674,0.696741943901916,2,0.696741943901916,6,41
4070,4129,M04070,M04129,CC(C(=O)c1ccc2c(c1)OCO2)N(C)C,CNC(C)C(=O)c1ccc2c(c1)OCO2,medium,0.6410256410256411,0.8108108108108109,1,c1ccc2c(c1)OCO2,15,0.7265474540909509,0.69630020543173,2,0.69630020543173,4070,4129
236,2581,M00236,M02581,O=C(O)c1c[nH]c2ccccc12,C=C(C(=O)O)c1c[nH]c2ccccc12,medium,0.7,0.7777777777777778,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.6960813079671822,1,0.6960813079671822,236,2581
3499,3498,M03499,M03498,O=C1Nc2ccc(Br)cc2C(c2ccccn2)=NC1O,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,medium,0.6078431372549019,0.7551020408163265,1,O=C1CN=C(c2ccccn2)c2ccccc2N1,2,0.9466801716388252,0.6954834183028465,1,0.6954834183028465,3498,3499
3517,3518,M03517,M03518,CCC(NC)C(=O)c1ccccc1,CCC(NC)C(=O)c1ccc(C)cc1,medium,0.7096774193548387,0.95,1,c1ccccc1,802,0.21161295934610674,0.6950483955148192,1,0.6950483955148192,3517,3518
3564,4078,M03564,M04078,CCNC(C)C(=O)c1ccccc1,CCNC(C)C(=O)c1ccc(C)cc1,medium,0.7096774193548387,0.95,1,c1ccccc1,802,0.21161295934610674,0.6950483955148192,1,0.6950483955148192,3564,4078
1287,1288,M01287,M01288,O=C1c2ccccc2C(=O)c2c1cc(O)c(CO)c2O,Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,medium,0.6111111111111112,0.8,1,O=C1c2ccccc2C(=O)c2ccccc21,5,0.8555293230024756,0.6949960651170379,1,0.6949960651170379,1287,1288
3600,3552,M03600,M03552,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,medium,0.6222222222222222,0.8048780487804879,1,c1ccc(Cc2ccccn2)cc1,8,0.802209494641301,0.6948842697246504,2,0.6948842697246504,3552,3600
2234,767,M02234,M00767,CCC(C)Nc1nc(N)nc(Cl)n1,CCNc1nc(Cl)nc(NC(C)CC)n1,medium,0.6470588235294118,0.8648648648648649,1,c1ncncn1,40,0.6028054368020348,0.6948723258541685,2,0.6948723258541685,767,2234
3599,4344,M03599,M04344,CN(C)CCN1c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCCN1c2ccccc2Sc2ccccc21,medium,0.625,0.8478260869565217,1,c1ccc2c(c1)Nc1ccccc1S2,16,0.7185751418868361,0.6947427930221558,1,0.6947427930221558,3599,4344
3259,151,M03259,M00151,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,medium,0.6470588235294118,0.7948717948717948,1,C1=C2CCCCC2C2CCC3CCCC3C2C1,16,0.7185751418868361,0.6947395141186212,1,0.6947395141186212,151,3259
1420,3872,M01420,M03872,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,medium,0.6086956521739131,0.92,1,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,25,0.6627017793637848,0.6946226582089156,2,0.6946226582089156,1420,3872
2144,1623,M02144,M01623,O=C(O)c1ccccn1,O=C([O-])c1ccccn1,medium,0.64,0.8823529411764706,1,c1ccncc1,41,0.5996365394334917,0.6945337162091414,1,0.6945337162091414,1623,2144
4094,982,M04094,M00982,COc1ccc2[nH]cc(CC(=O)O)c2c1,O=C(O)Cc1c[nH]c2ccc(O)cc12,medium,0.6410256410256411,0.9117647058823529,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.6941934246087106,1,0.6941934246087106,982,4094
3172,197,M03172,M00197,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1O,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O,medium,0.6,0.96875,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.6941071703305878,2,0.6941071703305878,197,3172
3650,4293,M03650,M04293,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,medium,0.6170212765957447,0.75,1,O=c1oc2ccccc2cc1Cc1ccccc1,3,0.9088491513636503,0.6940401386619943,1,0.6940401386619943,3650,4293
2906,1191,M02906,M01191,NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,O=C(O)CCc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,medium,0.6862745098039216,0.7209302325581395,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.6938209146442849,1,0.6938209146442849,1191,2906
777,786,M00777,M00786,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(N)c(=O)n(-c2ccccc2)n1C,medium,0.6,0.8695652173913043,1,O=c1cc[nH]n1-c1ccccc1,10,0.7758207207981391,0.6937644124675469,1,0.6937644124675469,777,786
125,1236,M00125,M01236,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,medium,0.6666666666666666,0.8064516129032258,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.6935325735563942,2,0.6935325735563942,125,1236
693,2299,M00693,M02299,COCC(C)N(C(=O)C(=O)O)c1c(C)csc1C,COCC(C)N(C(=O)CS(=O)CC(=O)O)c1c(C)csc1C,medium,0.6530612244897959,0.7241379310344828,1,c1ccsc1,8,0.802209494641301,0.6932026416486934,2,0.6932026416486934,693,2299
3715,3835,M03715,M03835,COC(=O)C(C)Oc1ccc(Cl)cc1Cl,COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,medium,0.6857142857142857,1.0,1,c1ccccc1,802,0.21161295934610674,0.6931705153304875,2,0.6931705153304875,3715,3835
2606,2732,M02606,M02732,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,medium,0.7272727272727273,0.9,1,c1ccccc1,802,0.21161295934610674,0.6931055802655524,2,0.6931055802655524,2606,2732
3894,3339,M03894,M03339,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],medium,0.7142857142857143,0.6716417910447762,1,c1ccc(Oc2ccccc2)cc1,29,0.6438836066809098,0.6930644173347591,1,0.6930644173347591,3339,3894
2810,786,M02810,M00786,Cc1c(C=O)c(=O)n(-c2ccccc2)n1C,Cc1c(N)c(=O)n(-c2ccccc2)n1C,medium,0.6,0.8666666666666667,1,O=c1cc[nH]n1-c1ccccc1,10,0.7758207207981391,0.6930397747863876,2,0.6930397747863876,786,2810
1548,1510,M01548,M01510,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)[O-],CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,medium,0.6666666666666666,0.6896551724137931,1,C1=CCCCC1,8,0.802209494641301,0.6927452172996434,1,0.6927452172996434,1510,1548
304,1021,M00304,M01021,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,CC(=O)NC(Cc1ccccc1)C(=O)O,medium,0.75,0.84375,1,c1ccccc1,802,0.21161295934610674,0.6926794439019159,1,0.6926794439019159,304,1021
2294,2921,M02294,M02921,Cc1cccc(C(=O)O)c1N(Cn1cccn1)C(=O)C(=O)O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CO,medium,0.6122448979591837,0.8103448275862069,1,c1ccc(NCn2cccn2)cc1,7,0.8176983027273006,0.692587891081157,1,0.692587891081157,2294,2921
4572,4571,M04572,M04571,COc1cccc(C2(O)CCCCC2C[N+](C)(C)[O-])c1,CNCC1CCCCC1(O)c1cccc(OC)c1,medium,0.68,0.6727272727272727,1,c1ccc(C2CCCCC2)cc1,10,0.7758207207981391,0.6925549263015391,2,0.6925549263015391,4571,4572
221,3277,M00221,M03277,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O,strong,0.8048780487804879,0.8372093023255814,0,,0,0.0,0.692229154849688,1,0.692229154849688,221,3277
477,486,M00477,M00486,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,medium,0.7142857142857143,0.6774193548387096,1,C1CCC2C(C1)CCC1C3CCCC3CCC21,33,0.6274242932504864,0.6920399112686789,1,0.6920399112686789,477,486
1383,3760,M01383,M03760,COc1cc(CCN)ccc1O,COc1ccc(CCN)cc1OC,medium,0.7241379310344828,0.9032258064516129,1,c1ccccc1,802,0.21161295934610674,0.6920311541355089,1,0.6920311541355089,1383,3760
2928,710,M02928,M00710,CCNc1nc(S)nc(NC(C)(C)C)n1,CCNc1nc(Cl)nc(NC(C)(C)C)n1,medium,0.6774193548387096,0.7804878048780488,1,c1ncncn1,40,0.6028054368020348,0.6919943796430432,2,0.6919943796430432,710,2928
1520,382,M01520,M00382,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)(O)O)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,medium,0.6206896551724138,0.75,1,c1ncc(C[n+]2ccsc2)cn1,4,0.8795051323147839,0.691839562950666,1,0.691839562950666,382,1520
4091,4093,M04091,M04093,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CCN(C)C)c2c1,medium,0.6818181818181818,0.8043478260869565,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.6918147291353859,1,0.6918147291353859,4091,4093
3774,3761,M03774,M03761,CCCN(CCC)CCc1c[nH]c2ccccc12,CN(C)CCc1c[nH]c2ccccc12,medium,0.6857142857142857,0.7948717948717948,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.6917833836692578,2,0.6917833836692578,3761,3774
762,760,M00762,M00760,CC(C)N(C(=O)CS(=O)(=O)O)c1ccccc1,CC(C)N(C(=O)CS(=O)(=O)O)c1ccc(F)cc1,medium,0.7142857142857143,0.9245283018867925,1,c1ccccc1,802,0.21161295934610674,0.6914454479450427,1,0.6914454479450427,760,762
11,390,M00011,M00390,O=c1ccc2cc(O)c(O)cc2o1,O=c1ccc2ccc(O)cc2o1,medium,0.6428571428571429,0.7857142857142857,1,O=c1ccc2ccccc2o1,15,0.7265474540909509,0.6911249752564999,2,0.6911249752564999,11,390
1511,529,M01511,M00529,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,medium,0.6,0.9295774647887324,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.6910551888437496,1,0.6910551888437496,529,1511
1192,1194,M01192,M01194,O=C(O)CCc1ccc(O)c(OS(=O)(=O)O)c1,COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O,medium,0.7,0.9565217391304348,1,c1ccccc1,802,0.21161295934610674,0.6908723786845247,1,0.6908723786845247,1192,1194
1192,1327,M01192,M01327,O=C(O)CCc1ccc(O)c(OS(=O)(=O)O)c1,COc1ccc(CCC(=O)O)cc1OS(=O)(=O)O,medium,0.7,0.9565217391304348,1,c1ccccc1,802,0.21161295934610674,0.6908723786845247,2,0.6908723786845247,1192,1327
4200,3879,M04200,M03879,O=C1Nc2ccc([N+](=O)[O-])cc2C(c2ccccc2F)=NC1O,O=C1CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc2N1,medium,0.6415094339622641,0.8253968253968254,1,O=C1CN=C(c2ccccc2)c2ccccc2N1,25,0.6627017793637848,0.6906601336311325,1,0.6906601336311325,3879,4200
805,422,M00805,M00422,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,medium,0.6041666666666666,0.875,1,O=c1ncccn1C1CCCO1,15,0.7265474540909509,0.6902321181136427,1,0.6902321181136427,422,805
3203,3204,M03203,M03204,CCN=C1NC(=NC(C)C)NC(OC)N1,CCN=C1NC(=NC(C)C)NC(Cl)N1,medium,0.6571428571428571,0.6818181818181818,1,N=C1NCNC(=N)N1,6,0.8352580650673657,0.6900289695003646,1,0.6900289695003646,3203,3204
1318,1182,M01318,M01182,O=C(O)C=Cc1ccc(O)c(OS(=O)(=O)O)c1,COc1ccc(C=CC(=O)O)cc1OS(=O)(=O)O,medium,0.7,0.9512195121951219,1,c1ccccc1,802,0.21161295934610674,0.6895468219506964,2,0.6895468219506964,1182,1318
1193,1318,M01193,M01318,COc1cc(C=CC(=O)O)ccc1OS(=O)(=O)O,O=C(O)C=Cc1ccc(O)c(OS(=O)(=O)O)c1,medium,0.7,0.9512195121951219,1,c1ccccc1,802,0.21161295934610674,0.6895468219506964,1,0.6895468219506964,1193,1318
1182,1322,M01182,M01322,COc1ccc(C=CC(=O)O)cc1OS(=O)(=O)O,O=C(O)C=Cc1ccc(OS(=O)(=O)O)c(O)c1,medium,0.7,0.9512195121951219,1,c1ccccc1,802,0.21161295934610674,0.6895468219506964,2,0.6895468219506964,1182,1322
